baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
LOC117821700	1.421597433652	-1.84437620219285	1.39936162466602	-1.31801256350233	0.187499442238569	0.240020690341797
LOC117821668	3.2972420856404	-2.44613973018442	0.933345210307156	-2.62083064569369	0.00877158240918507	0.0153973882163152
LOC117821281	0	NA	NA	NA	NA	NA
LOC117821266	0	NA	NA	NA	NA	NA
LOC117821214	0	NA	NA	NA	NA	NA
LOC117821127	0.0563314050196532	-0.478953352226974	3.80782577851145	-0.12578131986233	0.899905028913003	NA
LOC117820918	0.244482103522869	-0.499046481356266	3.81476686469119	-0.130819654006999	0.895917974961395	NA
si:ch211-217k17.9	0	NA	NA	NA	NA	NA
LOC117820927	0.215711415149952	-1.97585264703626	3.759055264467	-0.525624793472257	0.599148926683287	NA
LOC117822074	163.468782447236	0.656102503624202	0.188381844940702	3.48283298653714	0.000496137780033489	0.00111228625469032
lemd1	330.349984256225	4.58336478460933	0.450894160316626	10.1650568758549	2.83956251052541e-24	6.90234351357061e-23
LOC117821906	0.483359206220696	2.02905248653498	2.52821999931826	0.802561678604756	0.422228125254324	0.483438290308291
mfsd4ab	1.52598202423091	-3.89576207870389	1.60107577621847	-2.43321530221709	0.0149653991680206	0.0249734967304054
LOC117821677	17.2887564664231	-3.20223502017764	0.899362979029332	-3.56055907886465	0.000370066035971166	0.0008476327076927
LOC117821123	1576.26261853755	0.929849420265301	0.228757498031029	4.06478226186568	4.80773238065626e-05	0.000129511866159027
LOC117821122	104.947597215207	-1.06950839038383	0.374848372913727	-2.85317602440275	0.00432846381899788	0.00812929138639885
dnajc11a	781.416025429755	1.04399815589224	0.327249095997623	3.19022472074245	0.00142162203813746	0.0029265864836025
LOC117821074	1.6654501486221	-3.9995461522939	1.39279207851387	-2.87160317321842	0.00408395444594088	0.00770069811742988
camta1a	26.5261169584855	2.13986124441019	0.530281408331766	4.03533145003532	5.45252702815147e-05	0.000145496604602363
LOC117821076	0	NA	NA	NA	NA	NA
LOC117821075	0.12839304290486	-0.962787494834977	3.80008471879661	-0.253359481716994	0.799990435270159	NA
ccdc187	155.526162834208	-0.894130535374214	0.518968773523366	-1.72289852683007	0.0849068768063982	0.11902182807468
tnfrsf9a	35.4393682224851	0.500683184356333	0.690095667060538	0.725527210580807	0.468128657881225	0.527107591711759
LOC117820886	28.1314304667048	-3.03872372883739	0.508806865935076	-5.9722537809172	2.33998146186523e-09	1.22718683637596e-08
LOC117822156	39.5720231143148	-2.82732007118211	0.542784465051926	-5.20891855464513	1.89944461432838e-07	7.55234935882732e-07
aurkaip1	548.290856742524	0.864941151916051	0.204735266547002	4.22468081099982	2.39279674358361e-05	6.76465179988265e-05
rap1gap	21.5223066038489	-3.86504393328796	0.698241875638333	-5.53539406348915	3.10529380355434e-08	1.38659184056907e-07
nt5dc2	246.239762349378	1.88743536097312	0.258660545191027	7.29695887549918	2.94344711105742e-13	2.51255181943153e-12
zgc:162200	227.066183495663	-2.7861872635232	0.29285716124473	-9.51380957078557	1.83805229120325e-21	3.54100624949553e-20
LOC117822006	2.69033302946707	-0.00552117980988834	1.46995414038818	-0.00375602180924524	0.997003135234844	0.997884621671352
apex2	190.964118293335	1.62730590564737	0.24678261737	6.59408641901044	4.27882429689838e-11	2.8200856670409e-10
LOC117822005	96.722306029244	-2.28545549977558	0.832546509099307	-2.74513852955567	NA	NA
wasb	32.805805970044	-3.72042795711648	0.568269616805748	-6.54694153459948	5.8727340650734e-11	3.7979463255982e-10
LOC117822002	88.8851951648639	0.0901430802337976	0.464924858770835	0.193887417575643	0.846264036070222	0.872010080140877
tspy	377.020273509995	0.627600606438126	0.255746512030771	2.45399478356372	0.014127903087725	0.0236923419938266
si:ch211-167b20.8	14.2213762971136	-0.983743790326847	0.84592836552126	-1.16291618820545	0.244863508750489	0.302648445124539
LOC117821092	10.0523546121314	-2.56518394087957	0.645827306757968	-3.97193477890662	7.12912407728841e-05	0.000186276045301672
wdr13	286.898539565545	0.429664401711115	0.190754986635745	2.25244125613124	0.0242944010554502	0.038663194289143
LOC117821572	13.4891409959827	-4.97982280359737	0.823297975073169	-6.0486275375022	1.46084952576524e-09	7.91448855424273e-09
LOC117821630	78.8593992694412	-0.678832374445663	0.440539952367755	-1.54090990112739	0.123338715758422	0.165591646790816
LOC117821629	17.3504485666895	-6.98143404936493	1.12233496843476	-6.2204548960115	4.9571555753618e-10	2.84763845256924e-09
kdm5c	949.300119050617	-0.050197774269025	0.398560480915388	-0.125947695952529	0.899773327341859	0.91638725520084
iqsec2b	8.05528957958338	-2.05136747343749	0.720957889191984	-2.84533605109248	0.00443645910760435	0.00832159873481759
LOC117820935	17.9747572517366	-0.282644886149063	0.431588869985316	-0.654893825595362	0.512536115845383	0.569982661339094
gpkow	386.247754230027	0.695648713283971	0.420191272576697	1.65555250354943	0.0978124755143555	0.134917086185249
pqbp1	291.298817301077	0.234278117083414	0.217559697854115	1.07684520338188	0.2815494268652	0.342121985527827
LOC117821502	13.8350891545917	0.343401759205994	0.525355717223774	0.653655700219061	0.513333649951086	0.57062942393562
LOC117822080	6.60247893862473	-3.05106825755454	0.737488001181442	-4.13710901420333	3.51709038786682e-05	9.69636898883892e-05
sypb	7.88941379200562	-4.4820114138903	0.773431178602478	-5.79497121125748	6.83329018339315e-09	3.36261245145529e-08
plp2	107.578949228417	-3.03303627703628	0.532560492791013	-5.69519579107514	1.23230423568237e-08	5.84741888121297e-08
prickle3	67.7547889643194	-2.66048367280807	0.415453147954764	-6.4038115631218	1.5154513409755e-10	9.29724509135759e-10
fam110a	235.872300893782	2.31666366780235	0.351585959331516	6.58918141158739	4.42258138597294e-11	2.90918725204025e-10
mfsd2al2	2.02957805313125	-4.56042523018215	1.42446783470349	-3.20149400293859	0.0013671692102636	0.00282108442284493
LOC117821447	2350.49590013579	1.75262171116643	0.252839777923027	6.93174834103829	4.15670946334158e-12	3.06696008913778e-11
LOC117821441	7.82811467395743	-4.52624001995573	0.946830065181718	-4.78041433875153	1.74934284861058e-06	5.96316712647252e-06
rad21l1	436.051301414245	-5.31877894151972	0.572351192362678	-9.29285902168507	1.5019849892137e-20	2.63712622958473e-19
samd10a	20.9760924217594	-1.35005090555161	0.436816127188694	-3.09066177167132	0.00199710982029085	0.00399775107424843
opn7d	0.198453615024275	-1.83046769626951	3.76451296001648	-0.486242899336837	0.626794958687338	NA
emilin3a	0.32609337404278	-2.24775818737689	2.79999159037032	-0.802773192286483	0.422105839466782	NA
uckl1a	30.014177635799	-4.57301050291425	0.467323067636928	-9.78554413339406	1.29894699963092e-22	2.73031538658053e-21
si:dkey-70p6.1	6.29790976108833	-6.52889085561785	1.18936849784368	-5.48937597343019	4.03356227565635e-08	1.7701657001879e-07
LOC117821449	0.256155863284072	-2.22742224127639	2.93131170161023	-0.759872189659265	0.447330986553639	NA
LOC117821448	1.58116105173193	-4.88415203131368	1.62980702079909	-2.99676708284088	0.00272859102263685	0.0053200028197446
zgc:100920	79.7497202527558	-1.50015175266167	0.310651699710471	-4.82904730300789	1.37187819516371e-06	4.7527922374857e-06
ythdf1	155.096083200913	0.0476492300119804	0.233892898127167	0.203722431905879	0.838570411667788	0.865286444575647
LOC117821840	2.08918025971448	-4.19593963210461	1.3455503427797	-3.1183817496092	0.00181847097246515	0.00366391307978761
LOC117821114	342.826839634666	0.929999661052353	0.163651663953427	5.68279990918404	1.32507265139077e-08	6.25515332436713e-08
dnajc5aa	141.632844136076	-5.06661583640908	0.571777976866081	-8.86115947343624	7.9186496590511e-19	1.19828172084419e-17
tpd52l2a	23.5855855306898	-1.20548087597584	0.551405885528961	-2.18619515607714	0.0288013305105291	0.0451406929210712
trnae-cuc_38	0.0281657025098266	-0.0974651630793675	3.81594797701244	-0.0255415334974442	0.979623020342056	NA
ppdpfa	69.3271508591737	-0.0896276794567809	0.369199319241205	-0.242762309640732	0.808189534780325	0.839259928536802
nol4la	28.9246353461785	-4.08117320762757	0.560533516340326	-7.28087275542985	3.31667408094554e-13	2.81698081194421e-12
dnmt3ba	83.0658491803202	-6.17960998108207	0.622610304240524	-9.9253255832637	3.23046702529019e-23	7.16398251793131e-22
LOC117821064	12.8075187833861	-2.74763247239288	0.574698801869497	-4.78099565103463	1.74429136383599e-06	5.94765326914416e-06
osbpl2a	228.668341571505	-2.33636131931108	0.322038849091547	-7.25490519513973	4.01943264847395e-13	3.38723758781181e-12
LOC117821861	91.9472440234063	-2.1617138637461	0.366677080860962	-5.89541582110987	3.7373900328291e-09	1.90214029651994e-08
LOC117821862	35.7606032930761	9.10282504320854	1.08768702158256	8.36897458789582	5.81217818678621e-17	7.30300803564844e-16
cables2a	255.343797700464	-4.60972474503892	0.509857196254849	-9.0412075751791	1.54950480617851e-19	2.48558554367623e-18
zgc:198371	14.1318457732808	-7.23186563651568	1.03562629871488	-6.98308419310111	2.88769234120614e-12	2.18280159069932e-11
LOC117821607	1193.02430588164	2.56990928209306	0.219559861428408	11.7048228459145	1.2041045177279e-31	5.11163869641882e-30
kdm5bb	149.289533471867	-0.532768705180128	0.271598287305531	-1.96160554054156	0.049808426724204	0.0739366674064627
tuba5	24.5195461170419	-5.71982242023945	0.816474825764392	-7.00550983293881	2.46088049744596e-12	1.88088514515496e-11
klhl12	293.82695600614	-0.2493528348704	0.361696247017065	-0.689398457757941	0.490572553691408	0.549024636046786
ptpn1	192.905004795466	-1.20254862657193	0.288036796964194	-4.17498263849052	2.98008780166134e-05	8.30644006435631e-05
cebpb	362.960407668333	-2.43742107171326	0.557322512970064	-4.37344807537711	1.22299343876495e-05	3.638826410483e-05
tmem189	1047.11319468257	-1.23111587082325	0.426254623003196	-2.88821705240255	0.00387432422577371	0.00734015857661129
slc52a3	62.5661500844308	0.260117904576293	0.444775176027505	0.584830086291073	0.558661972194006	0.61310456398154
scrt2	0.0281657025098266	-0.0974651630793675	3.81594797701244	-0.0255415334974442	0.979623020342056	NA
srxn1	132.850913811655	2.03260604301434	0.436999274032285	4.65128013659853	3.29880850832521e-06	1.078566561249e-05
LOC117821944	1.17628887387127	-1.36455132523568	1.49327218451946	-0.913799466287387	0.360822226943584	0.423115809260091
LOC117821948	0.966652351429455	-1.13402877116454	2.05726067047726	-0.551232416697809	0.581474360743497	0.63427554935602
tcf15	1.67699351779843	-2.83750364784016	1.33215292679502	-2.13001344722998	0.0331705031924311	0.0512219793695138
LOC117821040	0.346972927373765	-1.60887548465197	3.19350248126375	-0.503796535024233	0.614404362850422	0.664402971162804
slc13a3	0.826830989246916	-3.7460909781265	2.14139461235689	-1.74936975955283	0.0802271246262987	0.113162420418951
ocstamp	0.573115334893677	-0.839334633390643	2.83380180756648	-0.296186780299721	0.767087443951858	0.803053213024485
LOC117821039	0.285034519453936	-1.07312641780784	3.39826698513342	-0.315786376556787	0.752164659335537	NA
LOC117821975	185.760382309678	7.18287876692363	0.631339986423764	11.3771959980092	5.43182032671362e-30	2.05950023328489e-28
LOC117821976	0.0309869672254395	0.0424786758790211	3.82033177796828	0.011119106493314	0.991128419405054	NA
pym1	723.980849179816	1.781527547707	0.282482894219182	6.30667408244792	2.85095286553878e-10	1.68932458804719e-09
spats2	295.495225668329	-0.667841556807238	0.284578332855404	-2.34677584237087	0.0189366434258226	0.030889311387545
pan2	515.239413253537	1.61617571968378	0.344476202065157	4.6916904854231	2.7095683117827e-06	8.97764006634288e-06
ormdl2	344.384365052998	1.96224475209121	0.205518702752338	9.54776731174596	1.32521395541726e-21	2.57388164723322e-20
nemp1	303.723254760149	1.11519079788702	0.262187407962011	4.25341097253841	2.10538664688308e-05	6.00712395059428e-05
cd63	808.706959440503	-0.786515234350106	0.3118955872505	-2.52172607276554	0.0116780608212957	0.0199584859744545
letmd1	473.314738958722	1.27856660903088	0.312531989868729	4.09099436370629	4.29527571606281e-05	0.000116605675000527
zgc:56699	4088.33754032361	0.794640139665778	0.385751670105906	2.05997848161646	0.0394005980035191	0.0598320291496429
nr4a1	30.8769769987777	-4.73855398618261	0.868934691532693	-5.45329129145988	4.94459722964878e-08	2.1446434946258e-07
tamalin	71.9127528765994	0.481109025566718	0.304579682033393	1.57958345203726	0.114202291353589	0.154652866553624
dgkaa	22.9836056793196	-3.88723247178074	0.705331058350023	-5.51121693247724	3.56361181851212e-08	1.57673076049672e-07
rnf41	301.367360453519	-0.383309465185083	0.274848230875502	-1.39462227558856	0.163129774146702	0.212021437908783
ankrd52a	39.9519395532768	-0.76979968350755	0.338215221441734	-2.27606457280684	0.0228421450825377	0.0365945356861763
si:dkey-190g6.2	571.830403005247	-1.05378747224004	0.414253007972207	-2.54382575855851	0.0109645764118729	0.0188624990983033
cs	1468.48067398765	0.678241950628922	0.241997533778912	2.80268125066333	0.00506797302786592	0.00937813674721386
LOC117821431	24.7940727904311	-2.66242571426592	0.587797467579385	-4.52949504057934	5.91248220392656e-06	1.85065753040087e-05
racgap1	877.902107327098	-0.453387488628223	0.432064174832953	-1.04935219126537	0.29401605336629	0.355399584922805
si:ch211-210c8.6	218.984414176024	0.90994825645661	0.274455224513649	3.31547070407967	0.000914889299705195	0.00195169268861195
bin2a	5.51838721189318	1.95771384765291	0.769314390923902	2.54475136660555	0.0109355572151309	0.0188193862512891
dazap2	748.450318633046	-2.70872894654394	0.29038230277096	-9.32814748246025	1.07737426036486e-20	1.92719475482723e-19
pou6f1	59.6857455365256	0.0980575297085136	0.339354472998544	0.288953108064482	0.772617261883225	0.807856710360218
tfcp2	158.023687080651	0.922446553224735	0.38054177292696	2.42403493873927	0.0153491286910903	0.0255707663891583
csrnp2	23.6182459784475	-3.54036190657252	0.5779579933197	-6.1256387964067	9.03204961272888e-10	5.02149007117408e-09
LOC117821798	4.3517563862913	0.245532627669172	0.767181594402578	0.320044992555347	0.748934223695048	0.786796292363886
itga5	59.8139939972728	0.471155648735805	0.54871895219349	0.858646574630552	0.390535534085345	0.452667052745534
rapgef3	77.4648699506417	1.91820301917112	0.455809145181979	4.20834693521844	2.57245693208697e-05	7.24070786721566e-05
LOC117821333	22.4425016007227	7.59372984477228	1.10509877224055	6.8715394818295	6.35127074262119e-12	4.58235992001012e-11
LOC117821334	9.57412513635389	5.67475049889732	1.20679690548808	4.70232437048071	2.57216442659639e-06	8.56295545630527e-06
slc48a1a	85.455893115614	1.07104424103433	0.227915008303551	4.69931422685358	2.61036551186762e-06	8.67919151239564e-06
LOC117821735	2.69549124930846	-5.46493778551559	1.385563109971	-3.94419983195855	8.00668726756349e-05	0.000207300126782604
LOC117822174	6.20328063168586	5.37916209103164	1.1436264659396	4.70360056472821	2.55613101038607e-06	8.51196281130522e-06
LOC117822173	207.013841531542	-10.8963406179777	1.37337135972332	-7.93400891960706	2.12182848508956e-15	2.26910609878696e-14
LOC117822175	0.132854705520116	-1.09892942420154	3.7881186684431	-0.29009899646391	0.771740503509719	NA
plxna2	33.6436330600573	-3.20803995339602	0.638273123596136	-5.02612413839611	5.00491975616525e-07	1.85272434386977e-06
si:dkey-261h17.1	36.4105108413567	-0.423063207082925	0.59820984787349	-0.707215383676522	0.479432639938053	0.538077242434488
LOC117821990	0.0281657025098266	-0.0974651630793675	3.81594797701244	-0.0255415334974442	0.979623020342056	NA
LOC117821980	0.165007311544451	-1.29304020635294	3.7829645895986	-0.341806055998568	0.732496851771048	NA
LOC117821459	560.851457946325	0.72641724227497	0.272876437334158	2.6620739019156	0.00776608257081403	0.0137819558790655
LOC117820926	2.68791178243895	-5.0910087792035	1.64843475847785	-3.0883896090037	0.00201244444560438	0.00402675210885892
ptpn22	25.780421503469	-3.28079287807098	0.604937100267245	-5.42336199353886	5.84883755959468e-08	2.50801614906646e-07
LOC117822101	52.9967610951349	0.468166528878204	0.423237276073964	1.10615618080953	0.268658925413188	0.328321011352887
magi3a	44.3959323231071	-0.577074015810136	0.571507617838247	-1.00973984912562	0.312619945272179	0.374781339332099
si:ch73-206d17.1	0.224074501238776	-14.7431807476942	3.80306503874811	-3.87665753740235	0.000105901250904581	NA
tmem269	84.2925009380256	-1.91988577013652	0.523082700799289	-3.67032931351556	0.000242238182422045	0.000574945434920217
hspg2	141.185803676311	-0.959026984298292	0.508724529385562	-1.88515970609203	0.0594082790869197	0.0864731949795017
agmat	36.1197073667438	0.240521039798208	0.556433120762282	0.432255074012683	0.665556035480796	0.711532748032329
LOC117821284	43.5193336480957	-4.45111027776876	0.537420178456749	-8.28236537479953	1.20752432610606e-16	1.4766705660761e-15
pink1	76.3749562142109	-1.23171401096858	0.498816069646577	-2.46927492099698	0.0135387159509127	0.0227943267918589
LOC117821286	1.61869299785923	-1.53088688985836	1.46167091319529	-1.04735400837372	0.294936335274676	0.356258396345962
LOC117821285	2.74071762199821	-5.56999745454457	1.30077589951768	-4.28205769849358	1.85172948891359e-05	5.33185203263814e-05
LOC117821287	0.244697316609601	-2.11178823099078	3.49613798108987	-0.604034578272699	0.545820653174044	NA
LOC117820937	0.0563314050196532	-0.478953352226974	3.80782577851145	-0.12578131986233	0.899905028913003	NA
fam43b	29.375674976345	-2.94360862983356	0.721880455878745	-4.07769542153666	4.54842960669003e-05	0.000122888756722175
mul1b	216.372353227645	0.28658626869179	0.318262915107775	0.900470193314047	0.367870080628265	0.430001741900666
vwa5b1	17.6812662764075	-2.99583227522584	0.551748598262092	-5.42970527639248	5.64471922993128e-08	2.42661682193773e-07
zgc:193690	5051.49709453557	0.134076310844602	0.270851488906042	0.495017809893276	0.620587548839296	0.670327038873033
ubxn10	137.750301290996	-9.6944517374135	0.907827457109799	-10.6787381913709	1.27999595317834e-26	3.83241105729328e-25
cptp	43.4274712400991	-0.28532791786347	0.453928428354655	-0.628574682792379	0.5296275392489	0.585729228254749
ints11	649.375211318916	-0.11178271151054	0.439788044926869	-0.254174056798493	0.799361092256505	0.831577596981178
LOC117821792	3.26946742302656	-3.99521355222345	1.36318565311164	-2.93079196007081	0.00338099120339188	0.00648248277104889
LOC117820870	141.038113585885	-0.108677809473316	0.534511889002243	-0.203321594354397	0.838883678169905	0.865496991629769
LOC117821927	41.4084599413206	-1.46144208710923	0.285127770314398	-5.12556909310435	2.96640354398273e-07	1.13852617777045e-06
hipk1a	25.4044025112484	-1.26438055428343	0.395184498688619	-3.19946900366576	0.00137680991219637	0.00283949874578333
sdf4	297.821150562606	0.0564760659730095	0.223147462577399	0.253088542081991	0.80019979280667	0.832231589570083
c1qtnf12	2.74960176391408	-2.16394121930404	0.958679704848081	-2.25720979422106	0.0239949687103314	0.0382455508649486
olfml3a	4.05796325732568	0.235644764170569	0.950061779346717	0.248030990503169	0.804110428877501	0.835896507311419
syt6a	9.17802423607139	1.20024559261156	0.797521980836073	1.50496866726269	0.132332132464067	0.176371126594622
klhl21	142.225120318298	-3.17333327060529	0.450818663032108	-7.03904591984312	1.93560578838338e-12	1.49642785064189e-11
zbtb48	34.5725359918043	0.586946502935291	0.346956611943251	1.69170000723691	0.090703187062176	0.126216744675083
nol9	601.306157306105	1.20138261100227	0.263502966121584	4.55927547490275	5.13304028545597e-06	1.62703688941526e-05
plekhg5b	93.8235157203267	1.90176993112305	0.403968540280871	4.70771790744098	2.50505434742082e-06	8.3594409041599e-06
LOC117821782	45.2594759498578	-4.01080002385373	0.486876653386142	-8.2378154630322	1.75383415803984e-16	2.10575249692329e-15
LOC117821784	0.607230652352583	2.1685594803837	2.18719938274151	0.991477730606139	0.32145236115943	0.383609607039965
irx7	104.916750481051	5.63926363083439	0.672761824226917	8.38225866533758	5.19215751508081e-17	6.55513333011238e-16
cd40	28.6009396495414	-2.88487764913717	0.531613151416835	-5.42664838416526	5.74220899626995e-08	2.46585141741918e-07
LOC117820938	17.4841192577739	0.359087102343285	0.828112842239328	0.433620980170124	0.664563697004024	0.710595635716127
cbln4	2.74594231018067	-2.3337501072327	1.23073212783547	-1.8962291261033	0.0579297533649978	0.0845593007273495
LOC117821032	15.9525534299575	6.35248308201112	1.31409595740399	4.83410899045799	1.33743300809202e-06	4.63954398093849e-06
LOC117821972	0.486717915772337	-3.12132149068776	3.48697096951043	-0.895138364494613	0.370713127881482	0.432835479059303
pfdn4	797.150084810967	0.572123416986502	0.286265024768146	1.99857952416604	0.0456538676582278	0.068388745799562
bcas1	7.17676554179464	-3.87401591211947	0.817192826129165	-4.74063866966344	2.13045580339903e-06	7.17375877828392e-06
znf217	908.870250723224	-0.512955759146864	0.407235845644258	-1.25960365383689	0.207812376783302	0.262601585779485
LOC117821121	5.10798515156226	-1.9841896498908	0.922358491688575	-2.15121307796312	0.031459385259569	0.0488270526719158
zfp64	85.4258467997948	0.823158342961526	0.22862547236804	3.60046645037177	0.000317646815588523	0.000736626295841984
sall4	449.45640096884	5.26480132628957	0.424805005107789	12.3934540859604	2.83561423180769e-35	1.50807734077772e-33
LOC117821541	226.856971308737	-1.57638367665639	0.401489750848004	-3.92633603554472	8.62496389938477e-05	0.000222002237743692
nfatc2a	13.9332063073554	-2.69638494031495	0.72982761125331	-3.69455046471116	0.000220276144206797	0.000527088553218741
kcng1	2.09512780405228	-3.54601702709553	1.43085998859783	-2.47824179539079	0.0132031635826629	0.0222893628639856
src	57.5274281421458	0.644821787379813	0.510942707832084	1.26202366233149	0.206940272000597	0.261596888560576
mical1	192.616520719342	2.48360468959623	0.374801738195149	6.62644923034771	3.43857661401892e-11	2.28722109247543e-10
camk1gb	12.2964511727296	1.50064306935965	1.20411562415143	1.24626160416878	0.212668369065385	0.268053928094555
g0s2	87.9099847566002	-9.9061101686297	2.14781455451602	-4.61218132068293	3.98465165818238e-06	1.28321760864223e-05
taf8	544.923575572462	0.391631979030201	0.352823065779026	1.10999539717021	0.267001009925052	0.326513117744253
LOC117821025	406.082552649673	-2.40420153408598	0.560761757863076	-4.28738497298352	1.80788820488758e-05	5.21968985848828e-05
atp6ap1b	386.607540342071	1.21961808992948	0.219531132320749	5.55555869017947	2.76725212701754e-08	1.24712577849456e-07
gdi1	64.4129970252024	-2.25277386737319	0.421964632750142	-5.33877413538382	9.35771334156853e-08	3.90419303736589e-07
itih6	5.55544232449044	-3.29376435364324	0.935584657715278	-3.52054122145044	0.000430667046624697	0.000975147135522302
pfkfb1	115.536402454623	-4.11750970678054	0.673496748695561	-6.11362967194036	9.73901644493283e-10	5.39997048099305e-09
LOC117821001	4.83544956922037	-2.49513370356497	0.890966975204519	-2.80047832636245	0.00510269339142426	0.00943210714519314
LOC117821003	0.660374477668768	-2.96861151867532	1.96051260400734	-1.5142017004162	0.129974690565763	0.173530737887222
si:dkey-78k11.9	4.13740195088326	-3.66196000582138	1.05728678886856	-3.46354465446427	0.000533108101876675	0.00118855658875684
ccn5	26.3807021018339	1.71768975235659	0.778364668710041	2.20679306423718	0.0273285198441141	0.0430252253148427
ada	1.75652427204999	-1.34903559346392	1.31629774109811	-1.0248711604857	0.30542398401476	0.367247199028016
pkig	145.307930680901	2.02114912253157	0.306586069325642	6.59243626749654	4.32666941219713e-11	2.84846059086575e-10
ttpal	193.659909876761	0.185284078104082	0.27337840279932	0.677756824265646	0.49792589059205	0.556194950790584
hnf4a	6.69059556558777	-1.05842942913333	0.750191758593927	-1.41087850807256	0.158280440299451	0.206452370637487
LOC117821028	3.08882856943217	3.47973899142669	1.53722510395688	2.26364959983394	0.0235956746354603	0.0376722614579448
fitm2	67.4186534669667	-0.374469412952935	0.542272102714444	-0.690556292825057	0.489844422348661	0.548312998045707
gdap1l1	3.17787239462832	-4.96779277155207	1.2231963899435	-4.06132066150191	4.8795894702769e-05	0.00013129878944753
jph2	5.73959778620935	-5.92367240612578	1.17239494517167	-5.05262533800707	4.3577820069515e-07	1.63068710296329e-06
LOC117821008	2293.31975557507	1.48907968614289	0.351791709254632	4.23284474013875	2.30753812109079e-05	6.54151010645019e-05
LOC117821007	5949.89690069518	3.26755574229553	0.345390946903875	9.4604556708457	3.06604141358651e-21	5.78484147025334e-20
LOC117821006	209.4757602738	-0.807460335894929	1.03050864308113	-0.783555132037216	NA	NA
LOC117821019	98.7375570821953	-0.664993251576736	0.634578712333607	-1.04792871026398	0.294671453420186	0.35603330749953
pmelb	3.03880018922167	-2.43265159232329	1.04652711740298	-2.32449933868895	0.0200987469683654	0.0325770444998261
sarnp	1443.70031621207	0.530771586654749	0.173057829478188	3.06701862756025	0.00216205383376399	0.00429753392893573
ccnt1	313.545684481653	1.40691963786868	0.303030601464516	4.64283023255466	3.43668725020855e-06	1.12025731522293e-05
kansl2	1287.07066712898	1.15662509783671	0.531315623795189	2.1769077475549	0.0294874512577896	0.0461035961033496
LOC117822188	1.33578330853925	0.525355676154576	1.13121448837624	0.464417386404481	0.642348735873349	0.690506737414294
nckap5l	97.3529958496924	1.10517571898549	0.409620573228467	2.69804739121118	0.00697475106229353	0.0125083552356596
tegt	1450.04440589091	-0.886948645153078	0.352805054062626	-2.51399075761437	0.0119373562248041	0.0203736345723363
ctdsp2	225.548174300351	-0.723007417508158	0.198992286250235	-3.63334394077451	0.000279771687755202	0.000655853696184245
LOC117820982	6.7367973057742	-0.51731263971888	0.73092359232666	-0.707752007391336	0.479099274538869	0.537728485605616
march9	17.6592150133144	-7.99012876361513	1.07533227466145	-7.43038124297969	1.08285118006473e-13	9.65952011395076e-13
tspan31	240.896181886619	-0.43118812588639	0.25426120198289	-1.69584711518593	0.0899148371527437	0.125229680920509
agap2	409.771599338412	-0.0471646731399152	0.616020667559674	-0.0765634590260664	0.938970829064117	0.949555620186373
LOC117821097	14.9093913263064	-1.69552155576552	0.493586439582945	-3.43510562647982	0.000592322906905698	0.00130879193845796
gpr182	1.51913439568834	-1.45916684754668	1.70116928144192	-0.857743472954017	0.391034129230779	0.453134504226337
pip4k2ca	447.356094241528	0.745450750868644	0.204117694443751	3.65206334953027	0.000260141687517693	0.000613344077889329
igfbp6b	34.525591877345	0.969442579428138	0.497505577749369	1.94860645344668	0.0513424408643813	0.0759765855380602
spryd3	90.9933457826145	0.559163400984737	0.309717976615056	1.80539536999401	0.0710128351723602	0.101459710953334
lima1a	1479.63984069494	5.05010958144125	0.302821256710999	16.6768662024968	1.93085885629919e-62	2.57878132532587e-60
LOC117821336	145.428615946391	-4.97582687835823	0.480609643467297	-10.3531565502114	4.04911371987459e-25	1.06012753813413e-23
LOC117821339	33.3571759338108	-3.57375462468878	0.691516596886512	-5.16799544765703	2.36618071974817e-07	9.23816952711006e-07
LOC117821337	0	NA	NA	NA	NA	NA
LOC117821338	61.6798315694198	-5.45819435898471	0.696151217740232	-7.84052978705186	4.48649487258654e-15	4.60325604687095e-14
fam120c	460.529447503025	-1.73684666797184	0.27013905750843	-6.42945408928007	1.28063030385349e-10	7.93443424902501e-10
LOC117821724	7.33423012247847	-3.79498555211862	0.815252795307079	-4.65498011655289	3.24011973815613e-06	1.06054476848665e-05
hsd17b10	899.354380106602	2.2698928137002	0.243088588678682	9.33771850845939	9.84322082318638e-21	1.77274915628492e-19
LOC117821807	0.525137732173207	-1.01101137480436	2.0527771160889	-0.492509082881154	0.622359502563023	0.67196623010404
LOC117822164	5.10918653424519	-5.16895410429412	1.22506637719723	-4.2193257447159	2.45034025942531e-05	6.91746098887518e-05
LOC117822165	6.85204037888051	-4.1724697553372	1.12259473324075	-3.71680859689405	0.000201755171118898	0.000486393437076317
LOC117821832	3.05218878013895	-3.65713356774594	1.30455274830904	-2.80336197404537	0.00505728739912941	0.00935958093465993
cables2b	3.40266213133198	-1.16109031035944	0.856732961206098	-1.35525346045385	0.17533681718101	0.225874182011712
npbwr2b	3.68390133706879	-0.7854746470882	1.12840448865406	-0.696093160729179	0.486370489366922	0.545040333917217
ccm2l	8.19680789070125	-1.5723206096583	0.62432930875146	-2.51841550223334	0.0117884164924242	0.0201398509000647
xkr7	0.291703810252427	-15.8483454306016	3.37365690666586	-4.69767551030087	2.63139042121397e-06	NA
